L_id	k1	hom	verdict	mw_realcite	corpus_hit	also_in_pw_same_source	pwg_text_sibling	n_kosa	present_in	novel_kosa	pwg_cited_sources
86779	lokottaravAdin		text-attested	1	bhs	1	0	0	mw|bhs|pw		BURN|VYUTP
86786	loca		text-attested	1		1	0	2	vcp|skd|mw|pw	vcp	JAṬĀDH|ŚKDR
86787	locaka		text-attested	1		1	0	1	vcp|mw|pw	vcp	H|MED|TRIK|ŚABDAR|ŚKDR
86790	locanapaTa		text-attested	1		1	0	0	mw|pw		Spr
86791	locanahita		dict-lexical	0		1	0	0	mw|pw		RĀJAN|ŚKDR
86792	locanAmaya		dict-lexical	0		1	0	0	mw|pw		TRIK
86795	locamarkawa		dict-lexical	0		1	0	0	mw|pw		AK|ŚKDR
86796	locamastaka		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	AK
86798	lowa		kosa-corroborated	0		1	0	2	vcp|skd|mw|pw	skd|vcp	NIGH|RĀJAN
86800	lowikA		text-attested	1		1	0	0	mw|ap90|ap|pw		NIGH
86801	lowula		dict-lexical	0		1	0	0	mw|ap|pw		ŚKDR
86808	loRatfRa		dict-lexical	0		1	0	0	mw|pw		RĀJAN|ŚKDR
86809	loRA		kosa-corroborated	0		1	0	2	vcp|skd|mw|ap|pw	vcp	RĀJAN|ŚKDR
86810	loRAmlA		kosa-corroborated	0		1	0	1	skd|mw|ap|pw	skd	ebend
86811	loRAra		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	ebend
86813	loRitaka		dict-lexical	0		1	0	0	mw|pw		Verz
86817	lodI		text-attested	1		1	0	0	mw|pw		Verz
86820	loDraka		text-attested	1		1	0	0	mw|pw		RĀJAN|ŚKDR
86825	lopApaka		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	ebend|ŚABDAM|ŚKDR
86828	lopASaka		text-attested	1		1	0	0	mw|pw		HĀR
86837	loBAyana		text-attested	1		1	0	0	mw|pw		Verz
86839	loBya		kosa-corroborated	0		1	0	2	vcp|mw|ap90|ap|pw|abch	vcp	H
86842	lomakaraRI		kosa-corroborated	0		1	0	1	skd|mw|pw		RĀJAN|ŚKDR
86843	lomakarRa		kosa-corroborated	0		1	0	2	vcp|mw|pw|abch	vcp	H
86845	lomakin		kosa-corroborated	0		1	0	1	mw|ap90|ap|pw|acph	acph	H
86849	lomaGna		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	ŚKDR
86855	lomaPala		dict-lexical	0		1	0	0	mw|pw		RĀJAN|ŚKDR
86862	lomaviza		kosa-corroborated	0		1	0	1	mw|ap|pw|abch		H
86866	lomaSakARqA		kosa-corroborated	0		1	0	2	vcp|skd|mw|pw	vcp	RĀJAN|ŚKDR
86867	lomaSaparRinI		kosa-corroborated	0		1	0	1	skd|mw|pw		ŚABDAC|ŚKDR
86868	lomaSapuzpaka		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RĀJAN|ŚKDR
86869	lomaSamArjAra		dict-lexical	0		1	0	0	mw|pw		RĀJAN|ŚKDR
86872	lomaSAtana		text-attested	1		1	0	1	vcp|mw|pw	vcp	Verz|ŚKDR
86876	lomasAra		dict-lexical	0		1	0	0	mw|pw		WILSON|ŚABDAR
86877	lomasikA		pwg-unique	0		1	0	0	pw		Verz
86880	lomaharzaRaka		text-attested	1		1	0	0	mw|pw		Verz
86883	lomahft		kosa-corroborated	0		1	0	3	vcp|skd|mw|ap|pw|abch	skd|vcp	H
86884	lomAyayaRi		text-attested	1		1	0	0	mw|pw		Verz
86885	lomAlikA		kosa-corroborated	0		1	0	1	skd|mw|pw	skd	TRIK
86890	lolaGawa		text-attested	1		0	0	1	mw|acph	acph	H
86892	lolatva		text-attested	1		1	0	0	mw|pw		Spr
86894	lolalola		text-attested	1		1	0	0	mw|ap|pw		Spr
86895	lolAkzikA		text-attested	1		1	0	0	mw|ap|pw		Verz
86896	lolArka		text-attested	1		1	0	1	vcp|mw|pw	vcp	Verz|ŚKDR
86897	lolikA		kosa-corroborated	0		1	0	2	vcp|skd|mw|ap|pw	vcp	JAṬĀDH|ŚKDR
86898	lolimbarAja		text-attested	1		1	0	0	mw|pw		Verz
86906	lollawa		text-attested	1		1	0	0	mw|pw		Verz
86907	loSaSarAyaRi		text-attested	1		1	0	0	mw|pw		Verz
86911	lozwaGna		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	AK|ŚKDR
86914	lozwaBedana		kosa-corroborated	0		1	0	3	armh|vcp|mw|pw|abch	armh|vcp	AK|H|HALĀY
86919	lozwu		text-attested	0	bhs	1	0	1	mw|bhs|pw|abch		H
86925	lohakaRwaka		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	ŚABDAC|ŚKDR
86926	lohakAnta		dict-lexical	0		0	0	0	mw		RĀJAN|ŚKDR
86928	lohakAraka		kosa-corroborated	0		1	0	1	mw|pw|nmmb	nmmb	AK
86930	lohagiri		text-attested	1		1	0	0	mw|pw		Verz
86934	lohaja		text-attested	1		1	0	2	vcp|mw|pw|abch	vcp	H|RĀJAN|ŚKDR
86937	lohajit		dict-lexical	0		1	0	0	mw|ap|pw		WILSON|ŚABDĀRTHAK
86940	lohadrAvin		kosa-corroborated	0		1	0	1	vcp|mw|ap|pw	vcp	RĀJAN|ŚKDR
86942	lohanAla		kosa-corroborated	0		1	0	1	mw|pw|acph	acph	H|TRIK
86944	lohapura		text-attested	1		1	0	0	mw|pw		Verz
86945	lohapfzWa		text-attested	1		1	0	2	vcp|mw|pw|abch	vcp	AK|H
86947	lohamAraka		kosa-corroborated	0		1	0	1	vcp|mw|ap|pw	vcp	TRIK
86948	lohamuktikA		text-attested	1		1	0	0	mw|ap|pw		VYUTP
86950	lohayazwI		text-attested	1		1	0	0	mw|pw		Verz
86953	lohala		text-attested	1		1	0	3	armh|vcp|mw|ap90|ap|pw|abch	armh|vcp	AK|H|HALĀY|MED|WILSON
86954	lohaliNga		text-attested	1	bhs	1	0	0	mw|bhs|pw		VYUTP
86956	lohavara		kosa-corroborated	0		0	0	1	vcp|mw	vcp	TRIK
86959	lohaSlezaRa		kosa-corroborated	0		1	0	2	vcp|mw|pw|abch	vcp	H
86960	lohasaMkara		dict-lexical	0		1	0	0	mw|pw		RĀJAN|ŚKDR
86961	lohAkara		text-attested	1		1	0	0	mw|pw		Verz
86966	lohABisAra		kosa-corroborated	0		1	0	2	vcp|mw|pw|abch	vcp	AK|H|ŚKDR
86967	lohABihAra		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	AK
86969	lohArgala		text-attested	1		1	0	0	mw|pw		Verz
86970	lohi		kosa-corroborated	0		1	0	1	skd|mw|pw		RĀJAN|ŚKDR
86971	lohikA		kosa-corroborated	0		0	0	1	skd|mw|ap90|ap	skd	HĀR|TRIK
86986	lohitatva		dict-lexical	0		1	0	0	mw|pw		MED
86988	lohitapAdadeSa		pwg-unique	0		1	0	0	pw		Verz
86990	lohitapura		text-attested	1		1	0	0	mw|pw		Verz
86994	lohitamfttikA		kosa-corroborated	0		1	0	2	vcp|skd|mw|ap|pw	vcp	RATNAM|ŚKDR
87004	lohitAnana		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RĀJAN|ŚKDR
87009	lohitAyas		dict-lexical	0		1	0	0	mw|ap|pw		TRIK
87029	lohinya		text-attested	1		1	0	0	mw|pw		Verz
87030	lohottama		kosa-corroborated	0		1	0	2	vcp|mw|pw|abch	vcp	H
87035	lOkikavizayavicAra		pwg-unique	0		1	0	0	pw		Verz
87040	lOpsa		dict-lexical	0		1	0	0	mw|pw		Ind
87057	lOSa		text-attested	1		1	0	0	mw|pw		Ind|ebend
87059	lOhakAra		text-attested	1		1	0	0	mw|pw		Spr
87060	lOhacAraka		dict-lexical	0		1	0	0	mw|pw		ŚKDR
87061	lOhaja		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RATNAM|ŚKDR
87062	lOhapradIpa		dict-lexical	0		1	0	0	mw|pw		Verz
87063	lOhaBARqa		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	ŚABDAC|ŚKDR
87064	lOhaBU		dict-lexical	0		1	0	0	mw|pw		ŚABDAC|ŚKDR
87065	lOhamala		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RĀJAN|ŚKDR
87066	lOhaSaNku		dict-lexical	0		1	0	0	mw|pw		ŚKDR
87067	lOhaSAstra		text-attested	1		1	0	0	mw|pw		Verz
87068	lOhAcArya		text-attested	1		1	0	0	mw|pw		ebend
87069	lOhAtman		dict-lexical	0		1	0	0	mw|ap|pw		ŚABDAC|ŚKDR
87073	lOhita		dict-lexical	0		1	0	0	mw|pw		WILSON|ŚABDĀRTHAK
87083	va	1	text-attested	1	bhs|gra	1	1	2	vcp|skd|mw|bhs|gra|ap90|ap|pw	vcp	H|MED|TRIK|Verz|WILSON|ŚABDAR|ŚKDR
87089	vaMSakaPa		dict-lexical	0		1	0	0	mw|pw		HĀR|WILSON|ŚKDR
87091	vaMSakarpUrarocanA		kosa-corroborated	0		1	0	2	vcp|skd|mw|ap|pw	vcp	RĀJAN|ŚKDR
87095	vaMSakzIrI		kosa-corroborated	0		1	0	3	vcp|skd|mw|ap|pw|abch	vcp	H|RĀJAN|ŚKDR
87100	vaMSataRqula		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RĀJAN|ŚKDR
87101	vaMSadalA		dict-lexical	0		1	0	0	mw|pw		RĀJAN|ŚKDR
87108	vaMSanAlikA		kosa-corroborated	0		1	0	1	skd|mw|pw		ŚABDAR|ŚKDR
87109	vaMSanetra		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RĀJAN|ŚKDR
87111	vaMSapattra	2	text-attested	1		1	1	1	vcp|mw|pw	vcp	RĀJAN|ŚKDR
87112	vaMSapattraka		dict-lexical	0		1	0	0	mw|pw		H|RĀJAN|ŚABDAM|ŚKDR
87114	vaMSapIta		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RĀJAN|ŚKDR
87115	vaMSapuzpA		kosa-corroborated	0		1	0	2	vcp|skd|mw|pw	vcp	RĀJAN|ŚKDR
87116	vaMSapUraka		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RĀJAN|ŚKDR
87117	vaMSabrAhmaRa		dict-lexical	0		1	0	0	mw|pw		Ind|Verz
87124	vaMSarocanA		text-attested	1	bhs	1	0	3	vcp|skd|mw|bhs|ap|pw|abch	skd|vcp	AK|H|VYUTP
87125	vaMSalocanA		kosa-corroborated	0		1	0	2	vcp|skd|mw|ap|pw	skd|vcp	WILSON|ŚABDAR
87129	vaMSaSarkarA		kosa-corroborated	0		1	0	2	vcp|skd|mw|ap|pw	vcp	RĀJAN|ŚKDR
87130	vaMSaSalAkA		text-attested	1		1	0	2	vcp|skd|mw|ap|pw	skd|vcp	H
87132	vaMSasTa		text-attested	1		1	0	0	mw|pw		COLEBR|Ind
87133	vaMSasTabila		kosa-corroborated	0		1	0	1	vcp|pw	vcp	COLEBR
87136	vaMSAgra		text-attested	1		1	0	1	vcp|mw|pw	vcp	Ind|RĀJAN|SĀY|ŚKDR
87137	vaMSANkura		kosa-corroborated	0		1	0	2	armh|vcp|mw|pw	armh|vcp	HALĀY
87138	vaMSAnukIrtana		text-attested	1		1	0	0	mw|pw		Verz|ebend
87142	vaMSAnuvaMSacarita		kosa-corroborated	0		0	0	1	mw|abch		H
87144	vaMSAhva		dict-lexical	0		1	0	0	mw|pw		RĀJAN|ŚKDR
87145	vaMSika		text-attested	1		1	0	2	vcp|mw|ap90|ap|pw|abch	abch|vcp	AK
87150	vaMSIvadana		text-attested	1		1	0	0	mw|pw		COLEBR
87156	vakasuhARa		dict-lexical	0		0	0	0	mw		Verz
87159	vakkalin		text-attested	1	bhs	1	0	0	mw|bhs|pw		BURN
87161	vakkula		text-attested	1	bhs	1	0	0	mw|bhs|pw		BURN
87173	vaktraja		dict-lexical	0		1	0	0	mw|pw		TRIK
87174	vaktratAla		dict-lexical	0		1	0	0	mw|pw		WILSON|ŚABDAR
87177	vaktradala		kosa-corroborated	0		1	0	1	mw|pw|acph	acph	H
87179	vaktrapawwa		dict-lexical	0		1	0	0	mw|pw		H
87180	vaktraBedin		kosa-corroborated	0		1	0	2	vcp|mw|ap|pw|abch	vcp	H
87184	vaktravAsa		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RĀJAN|ŚKDR
87185	vaktraSoDana		dict-lexical	0		1	0	0	mw|pw		RĀJAN|ŚKDR
87186	vaktraSoDin		kosa-corroborated	0		1	0	1	vcp|mw|ap|pw	vcp	JAṬĀDH|ŚKDR
87187	vaktrAsava		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	TRIK
87193	vakrakaRwa		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RĀJAN|ŚKDR
87194	vakrakaRwaka		dict-lexical	0		1	0	0	mw|pw		RĀJAN|ŚKDR
87195	vakraKaqga		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RĀJAN|WILSON|ŚABDAR|ŚKDR
87196	vakragrIva		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	TRIK
87197	vakracaYcu		dict-lexical	0		1	0	0	mw|pw		ŚABDAR|ŚKDR
87199	vakratAla		dict-lexical	0		1	0	0	mw|pw		TRIK|ŚABDAR|ŚKDR
87203	vakradaMzwra		kosa-corroborated	0		1	0	1	mw|pw|acph	acph	H
87206	vakranakra		dict-lexical	0		1	0	0	mw|pw		H|MED
87207	vakranAla		dict-lexical	0		1	0	0	mw|pw		TRIK
87209	vakranAsika		dict-lexical	0		1	0	0	mw|pw		TRIK
87211	vakrapucCa		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	TRIK
87213	vakrapuzpa		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RĀJAN|ŚABDAR|ŚKDR
87214	vakraBaRita		text-attested	1		1	0	0	mw|pw		TRIK
87215	vakraBAva		text-attested	1		1	0	0	mw|pw		Ind|Spr
87216	vakrama		dict-lexical	0		1	0	0	mw|ap90|ap|pw		ŚABDAR|ŚKDR
87217	vakraya		kosa-corroborated	0		1	0	1	mw|ap90|ap|pw|abch		H
87218	vakralANgUla		dict-lexical	0		1	0	0	mw|pw		RĀJAN|ŚKDR
87219	vakravaktra		dict-lexical	0		1	0	0	mw|pw		ŚABDAR|ŚKDR
87220	vakravAlaDi		kosa-corroborated	0		1	0	1	mw|pw|abch		H
87221	vakraSalyA		kosa-corroborated	0		1	0	2	vcp|skd|mw|pw	vcp	RĀJAN|ŚKDR
87222	vakraSfNga		text-attested	1		1	0	0	mw|pw		AK|COLEBR
87223	vakrAgra		dict-lexical	0		1	0	0	mw|pw		RATNAM|ŚKDR
87225	vakrANga	2	text-attested	1		1	1	2	vcp|mw|pw|abch	vcp	H|ŚKDR
87228	vakri		dict-lexical	0		1	0	0	mw|ap90|ap|pw		WILSON|ŚKDR
87231	vakrima		text-attested	1		1	0	0	mw|pw		Spr
87239	vakrozWikA		kosa-corroborated	0		1	0	2	skd|mw|ap|pw|abch	skd	H
87256	vakzomaRqalin		text-attested	1		1	0	0	mw|ap|pw		Verz
87258	vakzoruha		kosa-corroborated	0		0	0	2	armh|vcp|mw	armh|vcp	HALĀY|TRIK
87261	vagalA		text-attested	1		1	0	1	skd|mw|ap|pw		ŚKDR
87262	vagalAmuKI		text-attested	1		1	0	1	skd|mw|pw	skd	Verz
87269	vaNke		pwg-unique	0		0	0	0			AK|MED|TRIK|ŚKDR
87271	vaNkara		dict-lexical	0		1	0	0	mw|pw		ŚABDAM|ŚKDR
87272	vaNkasena		dict-lexical	0		1	0	0	mw|pw		MED|TRIK|ŚKDR
87275	vaNkiRI		dict-lexical	0		1	0	0	mw|pw		HĀR
87276	vaNkila		dict-lexical	0		1	0	0	mw|pw		TRIK
87287	vaNgaja		kosa-corroborated	0		1	0	1	vcp|mw|ap|pw	vcp	H|RATNAM|ŚKDR
87288	vaNgajIvana		dict-lexical	0		1	0	0	mw|pw		H
87289	vaNgana		text-attested	1		0	0	1	vcp|mw	vcp	ŚABDAR|ŚKDR
87290	vaNgalA		kosa-corroborated	0		1	0	1	skd|mw|pw		HALĀY|WILSON|ŚKDR
87291	vaNgaSulvaja		kosa-corroborated	0		0	0	2	vcp|abch	vcp	H|WILSON|ŚKDR
87292	vaNgasena		text-attested	1		1	0	1	vcp|mw|pw	vcp	MED|TRIK|Verz|ŚKDR
87293	vaNgasenaka		dict-lexical	0		1	0	0	mw|pw		RATNAM|ŚKDR
87294	vaNgAri		kosa-corroborated	0		1	0	2	vcp|mw|pw|abch	vcp	H
87295	vaNgAla		text-attested	0	bhs	1	0	0	mw|bhs|pw		ŚKDR
87296	vaNgAlikA		dict-lexical	0		1	0	0	mw|pw		ŚKDR
87306	vacaRqA		dict-lexical	0		1	0	0	mw|pw		MED|TRIK|ŚABDAR|ŚKDR
87311	vacanagrAhin		kosa-corroborated	0		1	0	1	vcp|mw|ap|pw	vcp	AK|ŚKDR
87319	vacara		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	MED
87320	vacalu		dict-lexical	0		1	0	0	mw|pw		WILSON|ŚABDAM|ŚKDR
87326	vacaskara		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	ŚKDR
87332	vacAcArya		text-attested	1		1	0	0	mw|pw		Verz
87333	vacArca		text-attested	1		1	0	0	mw|pw		Verz
87335	vacograha		dict-lexical	0		1	0	0	mw|pw		JAṬĀDH|ŚKDR
87338	vacCala		pwg-unique	0		1	0	0	pw		H
87341	vajaARa		text-attested	1		0	0	0	mw		Verz
87342	vajahURa		pwg-unique	0		0	0	0			ebend
87345	vajrakaNkawa		kosa-corroborated	0		1	0	1	mw|pw|abch		H
87346	vajrakaRwa		dict-lexical	0		1	0	0	mw|pw		JAṬĀDH|RĀJAN|ŚKDR
87348	vajrakanda		dict-lexical	0		1	0	0	mw|pw		RATNAM|ŚKDR
87349	vajrakapAlin		pwg-unique	0		1	0	0	pw		TRIK
87350	vajrakarRa		dict-lexical	0		1	0	0	mw|pw		RATNAM|ŚKDR
87351	vajrakAlikA		kosa-corroborated	0		1	0	1	skd|mw|ap|pw	skd	TRIK
87352	vajrakAlI		dict-lexical	0		1	0	0	mw|pw		H
87355	vajrakukzi		text-attested	1	bhs	1	0	0	mw|bhs|pw		BURN
87358	vajrakzAra		dict-lexical	0		1	0	0	mw|pw		RĀJAN|ŚKDR
87359	vajragarBa		text-attested	1	bhs	1	0	0	mw|bhs|pw		VYUTP
87360	vajragopa		dict-lexical	0		1	0	0	mw|pw		NIGH
87362	vajracaYcu		dict-lexical	0		1	0	0	mw|pw		NIGH
87363	vajracarman		kosa-corroborated	0		1	0	1	vcp|mw|ap|pw	vcp	RĀJAN|ŚKDR
87364	vajracCedakaprajYApAramitA		dict-lexical	0		1	0	0	mw|pw		BURN
87365	vajrajit		kosa-corroborated	0		1	0	1	skd|mw|ap|pw	skd	H
87368	vajrawa		text-attested	1		1	0	0	mw|pw		Verz
87369	vajrawIka		dict-lexical	0		1	0	0	mw|pw		TRIK
87373	vajratulya		dict-lexical	0		1	0	0	mw|pw		NIGH
87377	vajradaRqaka		dict-lexical	0		1	0	0	mw|pw		NIGH
87379	vajradanta		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	ŚABDAM|ŚKDR
87380	vajradaSana		kosa-corroborated	0		1	0	1	mw|pw|abch		H
87381	vajradfQanetra		text-attested	1	bhs	1	0	0	mw|bhs|pw		VYUTP
87382	vajradeSa		text-attested	1		1	0	0	mw|pw		Verz
87383	vajradru		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	AK
87384	vajradruma		dict-lexical	0		0	0	0	mw		ŚABDAR|ŚKDR
87385	vajradrumakesaraDvaja		text-attested	1	bhs	1	0	0	mw|bhs|pw		VYUTP
87387	vajraDAtvI		dict-lexical	0		1	0	0	mw|pw		VYUTP
87392	vajranirGoza		kosa-corroborated	0		1	0	2	armh|vcp|mw|pw	armh|vcp	HALĀY
87402	vajrapAzARa		dict-lexical	0		1	0	0	mw|pw		NIGH
87404	vajrapuzpa		text-attested	1		1	0	2	vcp|mw|pw|nmmb	nmmb|vcp	AK
87405	vajrapuzpA		kosa-corroborated	0		1	0	2	vcp|skd|mw|pw	vcp	RĀJAN|ŚKDR
87407	vajrapraBAva		dict-lexical	0		1	0	0	mw|pw		HALL
87408	vajraprastAriRI		dict-lexical	0		1	0	0	mw|pw		Verz
87410	vajrabIjaka		dict-lexical	0		1	0	0	mw|pw		RĀJAN|ŚKDR
87412	vajraBUmirajas		dict-lexical	0		1	0	0	mw|pw		NIGH
87413	vajraBfkuwi		text-attested	1		1	0	0	mw|pw		VYUTP
87415	vajramaRi		text-attested	1		1	0	0	mw|pw		Spr
87416	vajramaRqA		text-attested	1		1	0	0	mw|pw		BURN
87421	vajramUlI		kosa-corroborated	0		1	0	2	vcp|skd|mw|pw	vcp	RĀJAN|ŚKDR
87422	vajrayoginI		text-attested	1	bhs	1	0	0	mw|bhs|pw		Verz
87424	vajrada		pwg-unique	0		0	0	0			TRIK
87429	vajralohaka		dict-lexical	0		1	0	0	mw|pw		NIGH
87430	vajravaDa		text-attested	1		1	0	0	mw|pw		COLEBR
87432	vajravallI		kosa-corroborated	0		1	0	2	vcp|skd|mw|pw	skd|vcp	HĀR
87434	vajravAraka		dict-lexical	0		1	0	0	mw|pw		ŚKDR
87435	vajravArAhI		text-attested	1	bhs	1	0	1	skd|mw|bhs|pw	skd	TRIK
87443	vajraSalya		dict-lexical	0		1	0	0	mw|pw		RĀJAN|ŚKDR
87447	vajraSfNKalA		text-attested	0	bhs	1	0	2	skd|mw|bhs|pw|abch	skd	H
87448	vajraSfNKalikA		dict-lexical	0		1	0	0	mw|pw		NIGH|RĀJAN
87451	vajrasattva		text-attested	1		1	0	0	mw|pw		BURN
87458	vajrasUrya		dict-lexical	0		1	0	0	mw|pw		TRIK
87459	vajrasena		text-attested	1	bhs	1	0	0	mw|bhs|pw		Verz
87463	vajrahURa		text-attested	1		0	0	0	mw		Verz
87464	vajrahfdaya		text-attested	1		1	0	0	mw|pw		BURN
87469	vajrANkuSI		text-attested	1	bhs	0	0	0	mw|bhs		VYUTP
87471	vajrAcArya		text-attested	1		1	0	0	mw|pw		BURN
87473	vajrABa		text-attested	0	bhs	1	0	0	mw|bhs|pw		RĀJAN|ŚKDR
87474	vajrAByAsa		text-attested	1		1	0	0	mw|pw		COLEBR
87475	vajrAmbujA		text-attested	1	bhs	1	0	0	mw|bhs|pw		VYUTP
87479	vajrAsana		text-attested	1		1	0	0	mw|pw		BURN|Verz
87481	vajrAsTiSfNKalA		kosa-corroborated	0		0	0	2	vcp|skd	vcp	RĀJAN|ŚKDR
87482	vajrAhikA		dict-lexical	0		1	0	0	mw|pw		NIGH|RĀJAN
87483	vajrijit		kosa-corroborated	0		1	0	1	mw|pw|abch		H
87486	vajrIkaraRa		text-attested	1		1	0	0	mw|pw		Verz
87491	vajrolI		text-attested	1		1	0	0	mw|ap|pw		Verz
87494	vaYcati		kosa-corroborated	0		1	0	1	mw|pw|acph	acph	H
87497	vaYcanatA		text-attested	1		1	0	0	mw|pw		Spr
87504	vaYcuka		kosa-corroborated	0		1	0	1	vcp|mw|ap|pw	vcp	ŚABDAR|ŚKDR
87509	vaYjulapriya		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RATNAM|ŚKDR
87521	vawayakziRItIrTa		text-attested	1		0	0	0	mw		Verz
87522	vawara		kosa-corroborated	0		1	0	1	vcp|mw|ap90|ap|pw	vcp	ŚABDAR|ŚKDR
87524	vawavAsin		kosa-corroborated	0		1	0	1	mw|ap|pw|abch		H
87525	vawAkara		dict-lexical	0		1	0	0	mw|pw		AK|ŚKDR
87528	vawAvIka		dict-lexical	0		1	0	0	mw|pw		ŚABDAM|ŚKDR
87530	vawika		text-attested	0	bhs	1	0	0	mw|bhs|pw		ŚKDR
87531	vawin		text-attested	1		1	0	0	mw|ap90|ap|pw		WILSON|ebend
87536	vaweSvarasidDAnta		dict-lexical	0		1	0	0	mw|pw		Verz
87553	vaqA		kosa-corroborated	0		1	0	2	vcp|skd|mw|ap90|ap|pw	vcp	ŚABDAC|ŚKDR
87556	vaqeru		text-attested	1		1	0	0	mw|pw		Verz
87558	vaqra		kosa-corroborated	0		1	0	1	vcp|mw|ap90|ap|pw	vcp	AK
87561	vaRaTalagrAma		text-attested	1		1	0	0	mw|pw		Verz
87562	vaRikavrata		pwg-unique	0		1	0	0	pw		Verz
87568	vaRigbanDu		dict-lexical	0		1	0	0	mw|pw		ŚABDAC|ŚKDR
87569	vaRigBAva		dict-lexical	0		1	0	0	mw|pw		AK
87570	vaRigvaha		dict-lexical	0		1	0	0	mw|pw		ŚABDAC|ŚKDR
87571	vaRigvftti		text-attested	1		1	0	0	mw|pw		Spr
87572	vaRiNmArga		dict-lexical	0		1	0	0	mw|pw		H
87575	vaRijaka		dict-lexical	0		1	0	0	mw|pw		MED
87578	vaRwa		text-attested	1		1	0	3	vcp|skd|mw|ap|pw|abch	vcp	H|ŚABDAM|ŚKDR
87579	vaRwaka		text-attested	1		1	0	1	vcp|mw|pw	vcp	AK
87580	vaRwAla		dict-lexical	0		1	0	0	mw|pw		H|MED|WILSON|ŚKDR
87582	vaRWa		kosa-corroborated	0		1	0	1	vcp|mw|ap|pw	vcp	H|MED
87583	vaRWara		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	MED|RĀJAN|WILS|WILSON|ŚKDR
87590	vatAyana		dict-lexical	0		1	0	0	mw|pw		TRIK
87592	vatU		dict-lexical	0		1	0	0	mw|pw		ŚKDR
87593	vatokA		kosa-corroborated	0		1	0	2	vcp|skd|mw|ap90|ap|pw	vcp	AK|ŚKDR
87596	vatsakAmA		kosa-corroborated	0		1	0	3	armh|skd|mw|ap|pw|abch	armh|skd	H|HALĀY
87597	vatsaRurakatIrTa		text-attested	1		1	0	0	mw|pw		Verz
87604	vatsapati		text-attested	1		1	0	0	mw|pw		HALL
87605	vatsapattana		kosa-corroborated	0		1	0	2	vcp|mw|pw|abch	vcp	H|TRIK
87614	vatsamitra		text-attested	1		1	0	0	mw|pw		Ind
87619	vatsarAdi		kosa-corroborated	0		1	0	1	mw|pw|abch		H
87620	vatsarAntaka		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RĀJAN|ŚKDR
87627	vatsavinda		text-attested	1		0	0	0	mw		Verz
87632	vatsAkzI		kosa-corroborated	0		1	0	2	vcp|skd|mw|ap|pw	vcp	JAṬĀDH|ŚKDR
87633	vatsANka		pwg-unique	0		0	0	0			Verz
87634	vatsAjIva		text-attested	1		1	0	0	mw|pw		BURN
87635	vatsAdana		dict-lexical	0		1	0	0	mw|pw		AK|H|HALĀY|RĀJAN|ŚKDR
87637	vatsAra		text-attested	1		1	0	0	mw|pw		Verz
87654	vadanaSyAmikA		text-attested	1		1	0	0	mw|ap|pw		Verz
87655	vadanAmaya		dict-lexical	0		1	0	0	mw|pw		TRIK
87656	vadanAsava		dict-lexical	0		1	0	0	mw|pw		ŚKDR
87657	vadanIBU		pwg-unique	0		0	0	0			Spr
87661	vadanya		kosa-corroborated	0		1	0	2	vcp|mw|ap90|ap|pw|abch	vcp	AK|H|ŚKDR
87663	vadAma		kosa-corroborated	0		1	0	1	vcp|mw|pw	vcp	RĀJAN|ŚKDR
87664	vadAla		kosa-corroborated	0		1	0	2	vcp|mw|pw|acph	acph|vcp	H|TRIK
87665	vadAlaka		dict-lexical	0		1	0	0	mw|pw		TRIK|ŚKDR
87689	vaDasTalI		kosa-corroborated	0		0	0	1	skd|mw	skd	TRIK
87690	vaDasTAna		dict-lexical	0		0	0	0	mw		H|HĀR
